"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014607","1979-06-18","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    5",",,0,","    0",",,0,","    0",",,0,","  206",",,0","  100",",,0","   80",",,X",,,,,,,,,,,,,,,"   43",",,0,1700",,,,,,,,,,,,,,,"  156",",,0","  328",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   93",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-19","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  244",",,0","   89",",,0","   20",",,X",,,,,,,,,,,,,,,"   99",",,0,1700",,,,,,,,,,,,,,,"  122",",,0","  317",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-20","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  261",",,0","   89",",,0","   10",",,X",,,,,,,,,,,,,,,"   51",",,0,1700",,,,,,,,,,,,,,,"  117",",,0","  317",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   43",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-21","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  272",",,0","  117",",,0","   20",",,X",,,,,,,,,,,,,,,"   53",",,0,1700",,,,,,,,,,,,,,,"  161",",,0","  328",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   24",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-22","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  132",",,0,","    0",",,0,","    0",",,0,","  167",",,0","  117",",,0","  100",",,X",,,,,,,,,,,,,,,"   13",",,0,1700",,,,,,,,,,,,,,,"  167",",,0","  328",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-23","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   48",",,0,","    0",",,0,","    0",",,0,","  200",",,0","  117",",,0","  100",",,X",,,,,,,,,,,,,,,"   36",",,0,1700",,,,,,,,,,,,,,,"  139",",,0","  228",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-24","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   33",",,0,","    0",",,0,","    0",",,0,","  139",",,0","   94",",,0","  100",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  144",",,0","  222",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-25","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0","T,,0,","    0",",,0,","    0",",,0,","  161",",,0","   56",",,0","   60",",,X",,,,,,,,,,,,,,,"   38",",,0,1700",,,,,,,,,,,,,,,"   89",",,0","  278",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-26","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  256",",,0","   44",",,0","   50",",,X",,,,,,,,,,,,,,,"   53",",,0,1700",,,,,,,,,,,,,,,"   83",",,0","  278",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-27","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   71",",,0,","    0",",,0,","    0",",,0,","  244",",,0","  117",",,0","   90",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-28","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   36",",,0,","    0",",,0,","    0",",,0,","  261",",,0","  133",",,0","   60",",,X",,,,,,,,,,,,,,,"   36",",,0,1700",,,,,,,,,,,,,,,"  150",",,0","  311",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-29","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  267",",,0","  139",",,0","   60",",,X",,,,,,,,,,,,,,,"   61",",,0,1700",,,,,,,,,,,,,,,"  178",",,0","  311",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-06-30","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0","T,,0,","    0",",,0,","    0",",,0,","  256",",,0","  133",",,0","   90",",,X",,,,,,,,,,,,,,,"   28",",,0,1700",,,,,,,,,,,,,,,"  172",",,0","  289",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   23",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-01","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  196",",,0,","    0",",,0,","    0",",,0,","  228",",,0","  156",",,0","  100",",,X",,,,,,,,,,,,,,,"  528",",,0,1700",,,,,,,,,,,,,,,"  156",",,0"," -144",",X,0",,,,,,,,,,,,,,,,,,,,,,,,,"  483",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-02","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   18",",,0,","    0",",,0,","    0",",,0,","  211",",,0","  150",",,0","  100",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-03","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   13",",,0,","    0",",,0,","    0",",,0,","  217",",,0","   94",",,0","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-04","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  189",",,0","   72",",,0","   40",",,X",,,,,,,,,,,,,,,"   61",",,0,1700",,,,,,,,,,,,,,,"  122",",,0","  267",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   69",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-05","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   10",",,X,","    0",",,X,","    0",",,X,","  183",",,X","   67",",,X","   70",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  117",",,0","  250",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-06","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  211",",,0","   67",",,0","   60",",,X",,,,,,,,,,,,,,,"  132",",,0,1700",,,,,,,,,,,,,,,"   94",",,0","  233",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"  111",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-07","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  267",",,0","   72",",,0","   40",",,X",,,,,,,,,,,,,,,"   25",",,0,1700",,,,,,,,,,,,,,,"  128",",,0","  300",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   43",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-08","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  294",",,0","  133",",,0","   90",",,X",,,,,,,,,,,,,,,"   51",",,0,1700",,,,,,,,,,,,,,,"  178",",,0","  306",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-09","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    3",",,0,","    0",",,0,","    0",",,0,","  322",",,0","  167",",,0","   70",",,X",,,,,,,,,,,,,,,"    8",",,0,1700",,,,,,,,,,,,,,,"  189",",,0","  333",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   31",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-10","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  317",",,0","  150",",,0","   60",",,X",,,,,,,,,,,,,,,"   46",",,0,1700",,,,,,,,,,,,,,,"  194",",,0","  356",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-11","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  264",",,0,","    0",",,0,","    0",",,0,","  283",",,0","  167",",,0","   90",",,X",,,,,,,,,,,,,,,"   97",",,0,1700",,,,,,,,,,,,,,,"  211",",,0","  333",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-12","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    8",",,0,","    0",",,0,","    0",",,0,","  278",",,0","  167",",,0","   80",",,X",,,,,,,,,,,,,,,"   15",",,0,1700",,,,,,,,,,,,,,,"  189",",,0","  317",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-13","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  294",",,0","  156",",,0","   50",",,X",,,,,,,,,,,,,,,"   61",",,0,1700",,,,,,,,,,,,,,,"  200",",,0","  333",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   48",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-14","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    3",",,0,","    0",",,0,","    0",",,0,","  278",",,0","  122",",,0","   60",",,X",,,,,,,,,,,,,,,"   46",",,0,1700",,,,,,,,,,,,,,,"  167",",,0","  311",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-15","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  283",",,0","  133",",,0","   70",",,X",,,,,,,,,,,,,,,"   56",",,0,1700",,,,,,,,,,,,,,,"  167",",,0","  306",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-16","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","  102",",,0,","    0",",,0,","    0",",,0,","  217",",,0","  167",",,0","  100",",,X",,,,,,,,,,,,,,,"   10",",,0,1700",,,,,,,,,,,,,,,"  189",",,0","  306",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   92",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-17","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   23",",,0,","    0",",,0,","    0",",,0,","  256",",,0","  133",",,0","   70",",,X",,,,,,,,,,,,,,,"   18",",,0,1700",,,,,,,,,,,,,,,"  172",",,0","  267",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-18","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  250",",,0","  111",",,0","   70",",,X",,,,,,,,,,,,,,,"   64",",,0,1700",,,,,,,,,,,,,,,"  144",",,0","  306",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-19","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  289",",,0","  139",",,0","   30",",,X",,,,,,,,,,,,,,,"   48",",,0,1700",,,,,,,,,,,,,,,"  189",",,0","  339",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   19",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-20","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    5",",,0,","    0",",,0,","    0",",,0,","  294",",,0","  128",",,0","   50",",,X",,,,,,,,,,,,,,,"   56",",,0,1700",,,,,,,,,,,,,,,"  178",",,0","  328",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-21","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  289",",,0","  111",",,0","   60",",,X",,,,,,,,,,,,,,,"   43",",,0,1700",,,,,,,,,,,,,,,"  167",",,0","  322",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   26",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-22","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    8",",,0,","    0",",,0,","    0",",,0,","  317",",,0","  150",",,0","   80",",,X",,,,,,,,,,,,,,,"   41",",,0,1700",,,,,,,,,,,,,,,"  194",",,0","  322",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-23","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,X,","    0",",,X,","    0",",,X,","  250",",,X","  122",",,X","   70",",,X",,,,,,,,,,,,,,,"   79",",,0,1700",,,,,,,,,,,,,,,"  106",",,0","  267",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   64",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-24","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  328",",,0","  128",",,0","   70",",,X",,,,,,,,,,,,,,,"   41",",,0,1700",,,,,,,,,,,,,,,"  167",",,0","  339",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-25","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  300",",,0","  183",",,0","   70",",,X",,,,,,,,,,,,,,,"   51",",,0,1700",,,,,,,,,,,,,,,"  206",",,0","  339",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-26","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   71",",,0,","    0",",,0,","    0",",,0,","  278",",,0","  211",",,0","  100",",,X",,,,,,,,,,,,,,,"   64",",,0,1700",,,,,,,,,,,,,,,"  222",",,0","  333",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"  113",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-27","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   10",",,0,","    0",",,0,","    0",",,0,","  244",",,0","  183",",,0","  100",",,X",,,,,,,,,,,,,,,"   25",",,0,1700",,,,,,,,,,,,,,,"  206",",,0","  306",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-28","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    8",",,0,","    0",",,0,","    0",",,0,","  289",",,0","  167",",,0","   70",",,X",,,,,,,,,,,,,,,"   38",",,0,1700",,,,,,,,,,,,,,,"  189",",,0","  344",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-29","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   64",",,0,","    0",",,0,","    0",",,0,","  267",",,0","  150",",,0","   50",",,X",,,,,,,,,,,,,,,"   46",",,0,1700",,,,,,,,,,,,,,,"  211",",,0","  333",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-30","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  306",",,0","  133",",,0","   40",",,X",,,,,,,,,,,,,,,"   38",",,0,1700",,,,,,,,,,,,,,,"  183",",,0","  350",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   19",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-07-31","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   51",",,0,","    0",",,0,","    0",",,0,","  300",",,0","  178",",,0","   90",",,X",,,,,,,,,,,,,,,"   66",",,0,1700",,,,,,,,,,,,,,,"  211",",,0","  339",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   58",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-08-01","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   13",",,0,","    0",",,0,","    0",",,0,","  261",",,0","  150",",,0","   90",",,X",,,,,,,,,,,,,,,"   23",",,0,1700",,,,,,,,,,,,,,,"  206",",,0","  294",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-08-02","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  261",",,0","  128",",,0","   90",",,X",,,,,,,,,,,,,,,"   38",",,0,1700",,,,,,,,,,,,,,,"  244",",,0","  278",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   45",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-08-03","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   28",",,0,","    0",",,0,","    0",",,0,","  300",",,0","  183",",,0","   30",",,X",,,,,,,,,,,,,,,"   48",",,0,1700",,,,,,,,,,,,,,,"  211",",,0","  322",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-08-04","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","    0",",,0,","    0",",,0,","    0",",,0,","  317",",,0","  161",",,0","   40",",,X",,,,,,,,,,,,,,,"   76",",,0,1700",,,,,,,,,,,,,,,"  206",",,0","  311",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   31",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-08-05","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   99",",,0,","    0",",,0,","    0",",,0,","  317",",,0","  167",",,0","   70",",,X",,,,,,,,,,,,,,,"   25",",,0,1700",,,,,,,,,,,,,,,"  211",",,0","  350",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   18",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014607","1979-08-06","46.87049","-68.01723","188.6","CARIBOU WEATHER FORECAST OFFICE, ME US","   41",",,0,","    0",",,0,","    0",",,0,","  217",",,0","  117",",,0","   70",",,X",,,,,,,,,,,,,,,"   56",",,0,1700",,,,,,,,,,,,,,,"  189",",,0","  289",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"   66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
